Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,100000000,8831.88,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,8602.8,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -20,100000006,5329.75,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6256.57,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -21,100000006,4287.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6032.56,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -22,100000006,4751.29,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6155.69,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -23,100000006,4820.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6187.52,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -24,100000006,4612.59,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6006.71,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -25,100000006,5171.46,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6401.04,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -26,100000006,5481.98,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6370.53,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -27,100000006,5599.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6214.64,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -28,100000006,5041.24,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6416.64,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -29,100000006,5322.88,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6352.54,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -30,100000006,6451.7,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6446.61,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -31,100000006,5243.24,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6265.83,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -32,100000006,5140.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6033.25,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -33,100000006,5859.79,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6401.74,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -34,100000006,4881.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6338.84,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -35,100000006,5373.46,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5927.68,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -36,100000006,6106.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6209.06,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -37,100000006,5257.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6550.12,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -38,100000006,5874.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6497.72,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -39,100000006,6445.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6495.8,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -20,100000006,5456.32,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5895.33,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -21,100000006,5194.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6012.05,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -22,100000006,5398.98,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6143.26,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -23,100000006,4860.01,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6361.45,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -24,100000006,5566.48,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6197.35,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -25,100000006,5060.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6219.25,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -26,100000006,6171.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6323.89,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -27,100000006,5703.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6385.43,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -28,100000006,6050.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6525.58,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -29,100000006,5901.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6493.5,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -30,100000006,5415.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6445.84,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -31,100000006,5738.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6436.9,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -32,100000006,5330.96,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6433.93,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -33,100000006,5154.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6275.82,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -34,100000006,5923.66,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6491.47,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -35,100000006,5592.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6608.43,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -36,100000006,5654.66,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6377.29,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -37,100000006,5359.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6552.67,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -38,100000006,5743.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6507.48,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -39,100000006,5494.12,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6484.16,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -20,100000006,4289.68,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4735.71,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -21,100000006,4692.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4881.8,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -22,100000006,4655.33,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5097.73,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -23,100000006,4390.85,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5230.52,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -24,100000006,5795.49,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5383.17,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -25,100000006,4448.18,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5450.9,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -26,100000006,5488.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5512.33,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -27,100000006,4693.72,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5654.86,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -28,100000006,5125.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5860.93,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -29,100000006,4624.91,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6003.94,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -30,100000006,4763.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5947.5,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -31,100000006,4376.92,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5969.94,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -32,100000006,6312.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6137.23,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -33,100000006,4491.63,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4467.88,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -34,100000006,4551.2,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4948.59,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -35,100000006,4450.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4790.72,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -36,100000006,4496.14,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5128.16,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -37,100000006,5112.35,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5197.23,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -38,100000006,4578.02,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5066.88,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -39,100000006,5704.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5275.85,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -1,100000006,595.3,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2067.39,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -2,100000006,1125.86,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1682.39,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -3,100000006,1658.09,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1798.75,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -4,100000006,2241.94,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2222.81,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -5,100000006,2336.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3127.87,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -6,100000006,3142.11,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3352.93,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -7,100000006,3370.92,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3497.93,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -8,100000006,3196.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4264.66,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -9,100000006,3758.88,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4034.46,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -10,100000006,4061.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4254.25,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -11,100000006,4177.5,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4652.47,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -12,100000006,4577.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4887.57,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -13,100000006,4007.62,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4892.11,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -14,100000006,4467.82,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5017.62,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -15,100000006,4776.19,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5158.39,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -16,100000006,4579.11,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6391.63,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -17,100000006,5020.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5532.36,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -18,100000006,5048.66,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5977.85,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Delta -19,100000006,5821.53,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6207.03,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -1,100000006,598.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,658.14,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -2,100000006,1170.55,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1269.29,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -3,100000006,1722.27,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1812.9,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -4,100000006,2160.06,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2382.39,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -5,100000006,2371.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2943.31,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -6,100000006,3069.05,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3475.61,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -7,100000006,3595.97,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4047.17,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -8,100000006,3537.28,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4543.36,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -9,100000006,4087.31,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4175.49,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -10,100000006,4349.56,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4507.26,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -11,100000006,4238.63,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4674.05,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -12,100000006,4641.07,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4957.66,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -13,100000006,4896.76,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5265.27,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -14,100000006,4244.99,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5174.33,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -15,100000006,3957.92,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5354.88,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -16,100000006,4587.81,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,6305.14,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -17,100000006,4625.67,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5450.87,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -18,100000006,4803.88,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5694.79,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
DoubleDelta -19,100000006,5088.5,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,5974.93,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -1,100000006,323.43,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,285.21,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -2,100000006,648.58,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,567.37,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -3,100000006,953.38,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,843.27,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -4,100000006,1241.39,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1102.14,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -5,100000006,1560.47,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1361.33,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -6,100000006,1628.1,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1621.3,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -7,100000006,2033.04,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,1858.59,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -8,100000006,1999.74,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2011.34,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -9,100000006,1787.78,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2214.17,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -10,100000006,2267.6,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2383.43,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -11,100000006,2821.16,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,2754.98,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -12,100000006,2920.82,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3110.38,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -13,100000006,3519.98,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3365.09,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -14,100000006,3450.17,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3605.66,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -15,100000006,3786.37,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,3804.64,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -16,100000006,3610.15,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4126.24,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -17,100000006,3537.93,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4194.56,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -18,100000006,3825.24,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4314.4,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
FIRE -19,100000006,3909.8,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u8_ratio=1.dat,4361.46,/synthetic/synth_100M_u8_ratio=1.dat,-1,10,8,c,100000000,None,100.0
Memcpy,200000000,7991.57,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,7500.98,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -60,200000006,5327.9,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5206.85,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
Delta_16b -61,200000006,5235.23,RAW_PATH:/Users/davis/Desktop/datasets/compress/synthetic/synth_100M_u16_ratio=1.dat,5237.97,/synthetic/synth_100M_u16_ratio=1.dat,-1,10,16,c,200000000,None,100.0
