Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Zlib -9,36897,19.0,ucr,142.78,/colmajor/uint8/ucr/Herring.dat,-1,0,8,f,66171,None,55.76
Huffman,64266,416.99,ucr,407.68,/colmajor/uint8/ucr/Herring.dat,-1,0,8,f,66171,None,97.12
Zstd -1,39112,147.93,ucr,373.83,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,83.22
Zstd -9,37134,42.52,ucr,325.06,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,79.01
Snappy,41536,512.06,ucr,1625.68,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,88.37
LZ4,40959,290.15,ucr,1330.8,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,87.15
Zlib -1,35312,23.48,ucr,95.28,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,75.13
Zlib -9,36565,15.9,ucr,107.28,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,77.8
Huffman,43472,269.29,ucr,266.66,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,0,8,f,47000,None,92.49
Zstd -1,157340,98.03,ucr,446.75,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,66.14
Zstd -9,137531,16.79,ucr,184.09,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,57.81
Snappy,201688,137.85,ucr,426.65,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,84.78
LZ4,210317,214.16,ucr,1149.91,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,88.41
Zlib -1,148010,35.08,ucr,144.08,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,62.22
Zlib -9,141308,14.77,ucr,176.94,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,59.4
Huffman,173629,548.55,ucr,608.79,/colmajor/uint8/ucr/Cricket_X.dat,-1,0,8,f,237895,None,72.99
Zstd -1,158020,141.78,ucr,424.53,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,66.42
Zstd -9,137929,15.76,ucr,367.42,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,57.98
Snappy,202027,209.13,ucr,631.55,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,84.92
LZ4,210707,323.66,ucr,1691.05,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,88.57
Zlib -1,148508,43.29,ucr,144.09,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,62.43
Zlib -9,141950,14.9,ucr,100.95,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,59.67
Huffman,174082,324.13,ucr,386.7,/colmajor/uint8/ucr/Cricket_Z.dat,-1,0,8,f,237895,None,73.18
Zstd -1,101007,481.57,ucr,5013.15,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,100.01
Zstd -9,101007,50.56,ucr,4152.24,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,100.01
Snappy,101004,2238.46,ucr,4807.0,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,100.01
LZ4,101240,912.22,ucr,3997.11,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,100.24
Zlib -1,99343,22.68,ucr,190.36,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,98.36
Zlib -9,99156,29.93,ucr,193.26,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,98.18
Huffman,101003,875.99,ucr,7339.75,/colmajor/uint8/ucr/ShapeletSim.dat,-1,0,8,f,100995,None,100.01
Zstd -1,142823,88.38,ucr,238.45,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,57.39
Zstd -9,112520,14.85,ucr,466.96,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,45.21
Snappy,171087,198.25,ucr,636.88,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,68.75
LZ4,179045,258.52,ucr,1288.15,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,71.94
Zlib -1,135874,47.86,ucr,155.55,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,54.6
Zlib -9,119753,15.29,ucr,205.21,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,48.12
Huffman,209390,480.63,ucr,483.73,/colmajor/uint8/ucr/50words.dat,-1,0,8,f,248870,None,84.14
Zstd -1,42092,146.8,ucr,380.59,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,81.86
Zstd -9,38926,41.0,ucr,323.35,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,75.7
Snappy,43883,251.29,ucr,1328.96,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,85.34
LZ4,43416,395.15,ucr,1650.46,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,84.43
Zlib -1,36985,34.5,ucr,137.61,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,71.93
Zlib -9,38366,22.15,ucr,155.89,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,74.61
Huffman,47358,397.56,ucr,401.82,/colmajor/uint8/ucr/ProximalPhalanxTW.dat,-1,0,8,f,51420,None,92.1
Zstd -1,134744,134.09,ucr,361.84,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,57.12
Zstd -9,102802,17.06,ucr,448.2,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,43.58
Snappy,165381,195.55,ucr,650.8,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,70.1
LZ4,170270,257.41,ucr,1435.01,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,72.17
Zlib -1,129239,47.69,ucr,152.85,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,54.78
Zlib -9,115440,15.67,ucr,204.25,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,48.93
Huffman,203344,468.01,ucr,477.37,/colmajor/uint8/ucr/Strawberry.dat,-1,0,8,f,235915,None,86.19
Memcpy,450780,5899.95,ucr,6406.86,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,100.0
SIMDBP128,226344,4790.44,ucr,5982.32,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,50.21
FastPFOR,226368,1439.12,ucr,7046.52,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,50.22
Simple8B,258180,1263.5,ucr,2793.94,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,57.27
SIMDBP128,227372,6437.38,ucr,4830.92,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,0,16,f,452812,None,50.21
FastPFOR,227384,1072.02,ucr,5133.46,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,0,16,f,452812,None,50.22
Simple8B,269892,764.19,ucr,2605.09,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,0,16,f,452812,None,59.6
SIMDBP128,2128752,6504.52,ucr,6110.82,/colmajor/uint16-as-uint32/ucr/wafer.dat,-1,0,16,f,4498972,None,47.32
FastPFOR,2115448,1824.8,ucr,10892.71,/colmajor/uint16-as-uint32/ucr/wafer.dat,-1,0,16,f,4498972,None,47.02
Simple8B,2252020,1685.61,ucr,4367.4,/colmajor/uint16-as-uint32/ucr/wafer.dat,-1,0,16,f,4498972,None,50.06
SIMDBP128,465528,12882.82,ucr,13238.93,/colmajor/uint16-as-uint32/ucr/Worms.dat,-1,0,16,f,933940,None,49.85
FastPFOR,467180,1552.88,ucr,13216.82,/colmajor/uint16-as-uint32/ucr/Worms.dat,-1,0,16,f,933940,None,50.02
Simple8B,548948,1419.38,ucr,3502.06,/colmajor/uint16-as-uint32/ucr/Worms.dat,-1,0,16,f,933940,None,58.78
SIMDBP128,152120,4795.54,ucr,5323.63,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,50.22
FastPFOR,152204,1092.04,ucr,5159.77,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,50.25
Simple8B,172372,792.65,ucr,1899.4,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,56.9
SIMDBP128,62880,3734.18,ucr,4585.56,/colmajor/uint16-as-uint32/ucr/Plane.dat,-1,0,16,f,125140,None,50.25
FastPFOR,62876,929.46,ucr,4530.94,/colmajor/uint16-as-uint32/ucr/Plane.dat,-1,0,16,f,125140,None,50.24
Simple8B,71100,675.95,ucr,1442.0,/colmajor/uint16-as-uint32/ucr/Plane.dat,-1,0,16,f,125140,None,56.82
SIMDBP128,149576,4574.04,ucr,5390.41,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,297820,None,50.22
FastPFOR,149656,1081.23,ucr,5288.65,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,297820,None,50.25
Simple8B,171836,760.96,ucr,1844.97,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,297820,None,57.7
SIMDBP128,151804,4710.97,ucr,5440.29,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,-1,0,16,f,302284,None,50.22
FastPFOR,151828,943.59,ucr,2932.15,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,-1,0,16,f,302284,None,50.23
Simple8B,196612,769.47,ucr,1763.15,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,-1,0,16,f,302284,None,65.04
SIMDBP128,490972,6623.11,ucr,7183.43,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,-1,0,16,f,995480,None,49.32
FastPFOR,493668,1273.66,ucr,6810.85,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,-1,0,16,f,995480,None,49.59
Simple8B,518652,1439.88,ucr,3299.78,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,-1,0,16,f,995480,None,52.1
SIMDBP128,3373332,8061.73,ucr,6978.11,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,-1,0,16,f,6721328,None,50.19
FastPFOR,3334184,1500.66,ucr,8522.16,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,-1,0,16,f,6721328,None,49.61
Simple8B,3850892,1311.42,ucr,3060.72,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,-1,0,16,f,6721328,None,57.29
SIMDBP128,32728,6701.36,ucr,10081.06,/colmajor/uint16-as-uint32/ucr/Coffee.dat,-1,0,16,f,65164,None,50.22
FastPFOR,32856,1534.1,ucr,9418.12,/colmajor/uint16-as-uint32/ucr/Coffee.dat,-1,0,16,f,65164,None,50.42
Simple8B,38636,1255.71,ucr,2981.38,/colmajor/uint16-as-uint32/ucr/Coffee.dat,-1,0,16,f,65164,None,59.29
SIMDBP128,115500,9263.57,ucr,11610.65,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,-1,0,16,f,231052,None,49.99
FastPFOR,115704,1475.99,ucr,11454.66,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,-1,0,16,f,231052,None,50.08
Simple8B,122652,1382.01,ucr,2766.56,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,-1,0,16,f,231052,None,53.08
SIMDBP128,1019800,7104.87,ucr,7369.18,/colmajor/uint16-as-uint32/ucr/Haptics.dat,-1,0,16,f,2031624,None,50.2
FastPFOR,1019920,1470.47,ucr,7579.75,/colmajor/uint16-as-uint32/ucr/Haptics.dat,-1,0,16,f,2031624,None,50.2
Simple8B,1354316,1329.39,ucr,3366.94,/colmajor/uint16-as-uint32/ucr/Haptics.dat,-1,0,16,f,2031624,None,66.66
SIMDBP128,17975340,8327.43,ucr,9925.32,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,-1,0,16,f,38015356,None,47.28
FastPFOR,18172492,1994.05,ucr,8773.89,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,-1,0,16,f,38015356,None,47.8
Simple8B,19484148,1896.4,ucr,4555.88,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,-1,0,16,f,38015356,None,51.25
SIMDBP128,991956,9960.52,ucr,10205.09,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,-1,0,16,f,2174980,None,45.61
FastPFOR,997412,1440.62,ucr,10592.19,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,-1,0,16,f,2174980,None,45.86
Simple8B,1087620,1698.81,ucr,4505.02,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,-1,0,16,f,2174980,None,50.01
SIMDBP128,4882504,7158.2,ucr,8208.5,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,-1,0,16,f,9878380,None,49.43
FastPFOR,4927660,1664.18,ucr,9412.95,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,-1,0,16,f,9878380,None,49.88
Simple8B,5477572,1611.48,ucr,4678.04,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,-1,0,16,f,9878380,None,55.45
SIMDBP128,129116,6740.16,ucr,8739.29,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,-1,0,16,f,310708,None,41.56
FastPFOR,127936,1088.27,ucr,7118.33,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,-1,0,16,f,310708,None,41.18
Simple8B,133652,1461.04,ucr,4094.14,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,-1,0,16,f,310708,None,43.02
SIMDBP128,300540,5260.02,ucr,5671.77,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,-1,0,16,f,598480,None,50.22
FastPFOR,300580,1091.39,ucr,5572.54,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,-1,0,16,f,598480,None,50.22
Simple8B,355820,657.44,ucr,1726.31,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,-1,0,16,f,598480,None,59.45
SIMDBP128,4508124,7283.21,ucr,5561.67,/colmajor/uint16-as-uint32/ucr/FordB.dat,-1,0,16,f,8980900,None,50.2
FastPFOR,4508664,2578.5,ucr,11386.85,/colmajor/uint16-as-uint32/ucr/FordB.dat,-1,0,16,f,8980900,None,50.2
Simple8B,5564756,1372.87,ucr,1984.27,/colmajor/uint16-as-uint32/ucr/FordB.dat,-1,0,16,f,8980900,None,61.96
SIMDBP128,871140,9635.53,ucr,10428.81,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,-1,0,16,f,2174980,None,40.05
FastPFOR,853828,803.21,ucr,6186.85,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,-1,0,16,f,2174980,None,39.26
Simple8B,885396,1625.2,ucr,4780.65,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,-1,0,16,f,2174980,None,40.71
SIMDBP128,63860,3507.33,ucr,4589.03,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,-1,0,16,f,127116,None,50.24
FastPFOR,63860,1139.24,ucr,5760.72,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,-1,0,16,f,127116,None,50.24
Simple8B,74340,875.58,ucr,1795.96,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,-1,0,16,f,127116,None,58.48
SIMDBP128,57184,4399.41,ucr,5482.97,/colmajor/uint16-as-uint32/ucr/Beef.dat,-1,0,16,f,113980,None,50.17
FastPFOR,57208,1083.64,ucr,5110.06,/colmajor/uint16-as-uint32/ucr/Beef.dat,-1,0,16,f,113980,None,50.19
Simple8B,65476,1064.62,ucr,2190.41,/colmajor/uint16-as-uint32/ucr/Beef.dat,-1,0,16,f,113980,None,57.45
SIMDBP128,53120,7839.22,ucr,5392.15,/colmajor/uint16-as-uint32/ucr/Wine.dat,-1,0,16,f,106096,None,50.07
FastPFOR,53416,1177.8,ucr,5489.81,/colmajor/uint16-as-uint32/ucr/Wine.dat,-1,0,16,f,106096,None,50.35
Simple8B,56740,1056.52,ucr,2456.38,/colmajor/uint16-as-uint32/ucr/Wine.dat,-1,0,16,f,106096,None,53.48
SIMDBP128,995380,7471.95,ucr,7628.0,/colmajor/uint16-as-uint32/ucr/SmallKitchenAppliances.dat,-1,0,16,f,2174980,None,45.77
FastPFOR,962872,1250.85,ucr,7036.61,/colmajor/uint16-as-uint32/ucr/SmallKitchenAppliances.dat,-1,0,16,f,2174980,None,44.27
Simple8B,1090148,1627.32,ucr,3829.82,/colmajor/uint16-as-uint32/ucr/SmallKitchenAppliances.dat,-1,0,16,f,2174980,None,50.12
SIMDBP128,612848,9690.36,ucr,7208.28,/colmajor/uint16-as-uint32/ucr/FaceAll.dat,-1,0,16,f,1223980,None,50.07
FastPFOR,587224,1083.08,ucr,6835.4,/colmajor/uint16-as-uint32/ucr/FaceAll.dat,-1,0,16,f,1223980,None,47.98
Simple8B,626188,1664.01,ucr,3436.1,/colmajor/uint16-as-uint32/ucr/FaceAll.dat,-1,0,16,f,1223980,None,51.16
SIMDBP128,105400,8506.93,ucr,6444.37,/colmajor/uint16-as-uint32/ucr/Meat.dat,-1,0,16,f,217420,None,48.48
FastPFOR,106908,1134.93,ucr,6565.01,/colmajor/uint16-as-uint32/ucr/Meat.dat,-1,0,16,f,217420,None,49.17
Simple8B,112396,1302.32,ucr,3156.05,/colmajor/uint16-as-uint32/ucr/Meat.dat,-1,0,16,f,217420,None,51.7
SIMDBP128,4989748,7750.88,ucr,8409.25,/colmajor/uint16-as-uint32/ucr/FordA.dat,-1,0,16,f,9940400,None,50.2
FastPFOR,4990340,2536.73,ucr,9601.12,/colmajor/uint16-as-uint32/ucr/FordA.dat,-1,0,16,f,9940400,None,50.2
Simple8B,5848740,1247.58,ucr,2382.45,/colmajor/uint16-as-uint32/ucr/FordA.dat,-1,0,16,f,9940400,None,58.84
SIMDBP128,1090020,6385.77,ucr,6480.91,/colmajor/uint16-as-uint32/ucr/RefrigerationDevices.dat,-1,0,16,f,2174980,None,50.12
FastPFOR,1088856,1606.18,ucr,10146.06,/colmajor/uint16-as-uint32/ucr/RefrigerationDevices.dat,-1,0,16,f,2174980,None,50.06
Simple8B,1221052,1328.5,ucr,2941.57,/colmajor/uint16-as-uint32/ucr/RefrigerationDevices.dat,-1,0,16,f,2174980,None,56.14
SIMDBP128,203092,8668.05,ucr,2985.76,/colmajor/uint16-as-uint32/ucr/TwoLeadECG.dat,-1,0,16,f,404356,None,50.23
FastPFOR,203224,1476.37,ucr,9073.81,/colmajor/uint16-as-uint32/ucr/TwoLeadECG.dat,-1,0,16,f,404356,None,50.26
Simple8B,262388,1311.75,ucr,3352.48,/colmajor/uint16-as-uint32/ucr/TwoLeadECG.dat,-1,0,16,f,404356,None,64.89
SIMDBP128,66704,4807.16,ucr,5957.17,/colmajor/uint16-as-uint32/ucr/OliveOil.dat,-1,0,16,f,137980,None,48.34
FastPFOR,67192,830.43,ucr,4165.06,/colmajor/uint16-as-uint32/ucr/OliveOil.dat,-1,0,16,f,137980,None,48.7
Simple8B,67108,1147.67,ucr,3394.93,/colmajor/uint16-as-uint32/ucr/OliveOil.dat,-1,0,16,f,137980,None,48.64
SIMDBP128,40652,3991.3,ucr,4628.96,/colmajor/uint16-as-uint32/ucr/ECG200.dat,-1,0,16,f,80780,None,50.32
FastPFOR,40768,1194.86,ucr,4688.88,/colmajor/uint16-as-uint32/ucr/ECG200.dat,-1,0,16,f,80780,None,50.47
Simple8B,45524,868.33,ucr,1664.91,/colmajor/uint16-as-uint32/ucr/ECG200.dat,-1,0,16,f,80780,None,56.36
SIMDBP128,78388,7904.93,ucr,5827.76,/colmajor/uint16-as-uint32/ucr/synthetic_control.dat,-1,0,16,f,155980,None,50.26
FastPFOR,78396,1396.63,ucr,6010.56,/colmajor/uint16-as-uint32/ucr/synthetic_control.dat,-1,0,16,f,155980,None,50.26
Simple8B,96132,825.41,ucr,456.86,/colmajor/uint16-as-uint32/ucr/synthetic_control.dat,-1,0,16,f,155980,None,61.63
SIMDBP128,817516,6830.62,ucr,6422.41,/colmajor/uint16-as-uint32/ucr/Symbols.dat,-1,0,16,f,1644220,None,49.72
FastPFOR,824864,1542.21,ucr,8964.67,/colmajor/uint16-as-uint32/ucr/Symbols.dat,-1,0,16,f,1644220,None,50.17
Simple8B,952668,1439.34,ucr,3738.33,/colmajor/uint16-as-uint32/ucr/Symbols.dat,-1,0,16,f,1644220,None,57.94
SIMDBP128,137864,4462.7,ucr,4927.27,/colmajor/uint16-as-uint32/ucr/SonyAIBORobotSurfaceII.dat,-1,0,16,f,274380,None,50.25
FastPFOR,138008,1118.95,ucr,4915.53,/colmajor/uint16-as-uint32/ucr/SonyAIBORobotSurfaceII.dat,-1,0,16,f,274380,None,50.3
Simple8B,163540,520.2,ucr,1082.67,/colmajor/uint16-as-uint32/ucr/SonyAIBORobotSurfaceII.dat,-1,0,16,f,274380,None,59.6
SIMDBP128,1245076,7118.72,ucr,7548.81,/colmajor/uint16-as-uint32/ucr/ShapesAll.dat,-1,0,16,f,2481580,None,50.17
FastPFOR,1245916,1596.25,ucr,8915.16,/colmajor/uint16-as-uint32/ucr/ShapesAll.dat,-1,0,16,f,2481580,None,50.21
Simple8B,1488188,1416.72,ucr,3537.9,/colmajor/uint16-as-uint32/ucr/ShapesAll.dat,-1,0,16,f,2481580,None,59.97
SIMDBP128,2339364,6928.55,ucr,5960.69,/colmajor/uint16-as-uint32/ucr/InlineSkate.dat,-1,0,16,f,4906180,None,47.68
FastPFOR,2354364,1561.26,ucr,9342.28,/colmajor/uint16-as-uint32/ucr/InlineSkate.dat,-1,0,16,f,4906180,None,47.99
Simple8B,2609052,1801.91,ucr,4226.49,/colmajor/uint16-as-uint32/ucr/InlineSkate.dat,-1,0,16,f,4906180,None,53.18
SIMDBP128,1335240,7167.94,ucr,7149.22,/colmajor/uint16-as-uint32/ucr/Two_Patterns.dat,-1,0,16,f,2659980,None,50.2
FastPFOR,1335508,2088.65,ucr,10046.0,/colmajor/uint16-as-uint32/ucr/Two_Patterns.dat,-1,0,16,f,2659980,None,50.21
Simple8B,1674356,861.71,ucr,2621.41,/colmajor/uint16-as-uint32/ucr/Two_Patterns.dat,-1,0,16,f,2659980,None,62.95
SIMDBP128,1478772,8631.76,ucr,10334.19,/colmajor/uint16-as-uint32/ucr/ChlorineConcentration.dat,-1,0,16,f,2945968,None,50.2
FastPFOR,1479172,1917.74,ucr,8739.49,/colmajor/uint16-as-uint32/ucr/ChlorineConcentration.dat,-1,0,16,f,2945968,None,50.21
Simple8B,1750884,1016.03,ucr,2299.86,/colmajor/uint16-as-uint32/ucr/ChlorineConcentration.dat,-1,0,16,f,2945968,None,59.43
SIMDBP128,82868,9123.98,ucr,11776.05,/colmajor/uint16-as-uint32/ucr/Lighting7.dat,-1,0,16,f,185308,None,44.72
FastPFOR,81268,1045.22,ucr,5763.5,/colmajor/uint16-as-uint32/ucr/Lighting7.dat,-1,0,16,f,185308,None,43.86
Simple8B,89620,1482.18,ucr,2942.1,/colmajor/uint16-as-uint32/ucr/Lighting7.dat,-1,0,16,f,185308,None,48.36
SIMDBP128,152120,6027.78,ucr,6730.21,/colmajor/uint16-as-uint32/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,50.22
FastPFOR,152208,1597.65,ucr,6684.17,/colmajor/uint16-as-uint32/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,50.25
Simple8B,174052,1153.88,ucr,2858.81,/colmajor/uint16-as-uint32/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,57.46
SIMDBP128,41612,3942.98,ucr,5380.96,/colmajor/uint16-as-uint32/ucr/BirdChicken.dat,-1,0,16,f,82700,None,50.32
FastPFOR,41688,1161.17,ucr,4781.18,/colmajor/uint16-as-uint32/ucr/BirdChicken.dat,-1,0,16,f,82700,None,50.41
Simple8B,50036,1036.0,ucr,2034.14,/colmajor/uint16-as-uint32/ucr/BirdChicken.dat,-1,0,16,f,82700,None,60.5
SIMDBP128,248400,6727.5,ucr,7098.95,/colmajor/uint16-as-uint32/ucr/CBF.dat,-1,0,16,f,494740,None,50.21
FastPFOR,248416,1533.8,ucr,7180.97,/colmajor/uint16-as-uint32/ucr/CBF.dat,-1,0,16,f,494740,None,50.21
Simple8B,291636,1041.65,ucr,2373.12,/colmajor/uint16-as-uint32/ucr/CBF.dat,-1,0,16,f,494740,None,58.95
SIMDBP128,92092,5280.24,ucr,6311.0,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,16,f,183240,None,50.26
FastPFOR,92204,1447.82,ucr,5183.3,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,16,f,183240,None,50.32
Simple8B,106708,1224.97,ucr,2925.94,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,16,f,183240,None,58.23
SIMDBP128,92068,8405.12,ucr,6163.89,/colmajor/uint16-as-uint32/ucr/DistalPhalanxTW.dat,-1,0,16,f,183240,None,50.24
FastPFOR,92180,1676.62,ucr,10393.65,/colmajor/uint16-as-uint32/ucr/DistalPhalanxTW.dat,-1,0,16,f,183240,None,50.31
Simple8B,106628,1142.18,ucr,2453.21,/colmajor/uint16-as-uint32/ucr/DistalPhalanxTW.dat,-1,0,16,f,183240,None,58.19
SIMDBP128,4561012,6605.55,ucr,6897.44,/colmajor/uint16-as-uint32/ucr/CinC_ECG_torso.dat,-1,0,16,f,9337900,None,48.84
FastPFOR,4585336,2048.08,ucr,11120.61,/colmajor/uint16-as-uint32/ucr/CinC_ECG_torso.dat,-1,0,16,f,9337900,None,49.1
Simple8B,5136708,1713.48,ucr,4139.29,/colmajor/uint16-as-uint32/ucr/CinC_ECG_torso.dat,-1,0,16,f,9337900,None,55.01
SIMDBP128,1455676,7170.61,ucr,6701.64,/colmajor/uint16-as-uint32/ucr/ECG5000.dat,-1,0,16,f,2899980,None,50.2
FastPFOR,1455860,1551.2,ucr,6790.31,/colmajor/uint16-as-uint32/ucr/ECG5000.dat,-1,0,16,f,2899980,None,50.2
Simple8B,1722780,1257.67,ucr,2848.48,/colmajor/uint16-as-uint32/ucr/ECG5000.dat,-1,0,16,f,2899980,None,59.41
SIMDBP128,103324,4351.27,ucr,4824.43,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,16,f,205680,None,50.24
FastPFOR,103384,894.28,ucr,6310.56,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,16,f,205680,None,50.26
Simple8B,116732,769.34,ucr,1889.59,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,16,f,205680,None,56.75
SIMDBP128,108576,3591.69,ucr,6475.36,/colmajor/uint16-as-uint32/ucr/ArrowHead.dat,-1,0,16,f,216044,None,50.26
