Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Zstd -9,324093,45.06,ucr,403.3,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,0,16,f,451850,DoubleDelta,71.73
Zlib -1,334977,35.05,ucr,186.67,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,0,16,f,451850,DoubleDelta,74.13
Zlib -9,326615,14.21,ucr,105.76,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,0,16,f,451850,DoubleDelta,72.28
Zstd -1,201490,137.81,ucr,291.05,/colmajor/uint16/ucr/Adiac.dat,-1,0,16,f,282712,DoubleDelta,71.27
Zstd -9,196909,34.38,ucr,267.28,/colmajor/uint16/ucr/Adiac.dat,-1,0,16,f,282712,DoubleDelta,69.65
Zlib -1,209307,35.49,ucr,135.65,/colmajor/uint16/ucr/Adiac.dat,-1,0,16,f,282712,DoubleDelta,74.04
Zlib -9,206533,15.8,ucr,155.08,/colmajor/uint16/ucr/Adiac.dat,-1,0,16,f,282712,DoubleDelta,73.05
Zstd -1,826568,165.39,ucr,309.88,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,0,16,f,1148390,DoubleDelta,71.98
Zstd -9,792827,20.43,ucr,312.88,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,0,16,f,1148390,DoubleDelta,69.04
Zlib -1,857805,44.69,ucr,168.07,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,0,16,f,1148390,DoubleDelta,74.7
Zlib -9,841375,14.57,ucr,175.3,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,0,16,f,1148390,DoubleDelta,73.27
Zstd -1,228123,175.87,ucr,256.46,/colmajor/uint16/ucr/Earthquakes.dat,-1,0,16,f,476664,DoubleDelta,47.86
Zstd -9,206650,46.95,ucr,404.62,/colmajor/uint16/ucr/Earthquakes.dat,-1,0,16,f,476664,DoubleDelta,43.35
Zlib -1,233845,54.25,ucr,212.18,/colmajor/uint16/ucr/Earthquakes.dat,-1,0,16,f,476664,DoubleDelta,49.06
Zlib -9,218994,3.06,ucr,122.13,/colmajor/uint16/ucr/Earthquakes.dat,-1,0,16,f,476664,DoubleDelta,45.94
Zstd -1,1290360,194.13,ucr,366.99,/colmajor/uint16/ucr/uWaveGestureLibrary_Y.dat,-1,0,16,f,2865910,DoubleDelta,45.02
Zstd -9,1250763,22.18,ucr,343.18,/colmajor/uint16/ucr/uWaveGestureLibrary_Y.dat,-1,0,16,f,2865910,DoubleDelta,43.64
Zlib -1,1408057,57.71,ucr,195.35,/colmajor/uint16/ucr/uWaveGestureLibrary_Y.dat,-1,0,16,f,2865910,DoubleDelta,49.13
Zlib -9,1308177,2.68,ucr,206.02,/colmajor/uint16/ucr/uWaveGestureLibrary_Y.dat,-1,0,16,f,2865910,DoubleDelta,45.65
Zstd -1,3931901,334.28,ucr,432.77,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,0,16,f,5685140,DoubleDelta,69.16
Zstd -9,3661954,11.09,ucr,258.41,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,0,16,f,5685140,DoubleDelta,64.41
Zlib -1,4051218,50.72,ucr,178.63,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,0,16,f,5685140,DoubleDelta,71.26
Zlib -9,4027890,17.53,ucr,161.78,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,0,16,f,5685140,DoubleDelta,70.85
Zstd -1,194355,84.74,ucr,187.66,/colmajor/uint16/ucr/ECGFiveDays.dat,-1,0,16,f,249278,DoubleDelta,77.97
Zstd -9,189507,23.37,ucr,239.87,/colmajor/uint16/ucr/ECGFiveDays.dat,-1,0,16,f,249278,DoubleDelta,76.02
Zlib -1,197960,31.12,ucr,126.34,/colmajor/uint16/ucr/ECGFiveDays.dat,-1,0,16,f,249278,DoubleDelta,79.41
Zlib -9,194062,17.03,ucr,149.05,/colmajor/uint16/ucr/ECGFiveDays.dat,-1,0,16,f,249278,DoubleDelta,77.85
Zstd -1,1335593,212.23,ucr,445.95,/colmajor/uint16/ucr/uWaveGestureLibrary_X.dat,-1,0,16,f,2865910,DoubleDelta,46.6
Zstd -9,1286733,21.66,ucr,360.48,/colmajor/uint16/ucr/uWaveGestureLibrary_X.dat,-1,0,16,f,2865910,DoubleDelta,44.9
Zlib -1,1445396,62.62,ucr,202.33,/colmajor/uint16/ucr/uWaveGestureLibrary_X.dat,-1,0,16,f,2865910,DoubleDelta,50.43
Zlib -9,1349732,2.63,ucr,156.13,/colmajor/uint16/ucr/uWaveGestureLibrary_X.dat,-1,0,16,f,2865910,DoubleDelta,47.1
Zstd -1,1889453,149.03,ucr,405.86,/colmajor/uint16/ucr/yoga.dat,-1,0,16,f,2844590,DoubleDelta,66.42
Zstd -9,1822881,15.46,ucr,323.46,/colmajor/uint16/ucr/yoga.dat,-1,0,16,f,2844590,DoubleDelta,64.08
Zlib -1,1979774,46.26,ucr,172.11,/colmajor/uint16/ucr/yoga.dat,-1,0,16,f,2844590,DoubleDelta,69.6
Zlib -9,1905015,9.42,ucr,169.72,/colmajor/uint16/ucr/yoga.dat,-1,0,16,f,2844590,DoubleDelta,66.97
Zstd -1,294744,251.57,ucr,295.36,/colmajor/uint16/ucr/OSULeaf.dat,-1,0,16,f,381878,DoubleDelta,77.18
Zstd -9,292830,40.9,ucr,367.95,/colmajor/uint16/ucr/OSULeaf.dat,-1,0,16,f,381878,DoubleDelta,76.68
Zlib -1,304802,34.37,ucr,165.14,/colmajor/uint16/ucr/OSULeaf.dat,-1,0,16,f,381878,DoubleDelta,79.82
Zlib -9,301717,20.63,ucr,156.87,/colmajor/uint16/ucr/OSULeaf.dat,-1,0,16,f,381878,DoubleDelta,79.01
Zstd -1,44905,131.84,ucr,338.83,/colmajor/uint16/ucr/Gun_Point.dat,-1,0,16,f,61990,DoubleDelta,72.44
Zstd -9,44524,30.8,ucr,258.37,/colmajor/uint16/ucr/Gun_Point.dat,-1,0,16,f,61990,DoubleDelta,71.82
Zlib -1,46500,30.85,ucr,127.47,/colmajor/uint16/ucr/Gun_Point.dat,-1,0,16,f,61990,DoubleDelta,75.01
Zlib -9,45908,15.24,ucr,120.36,/colmajor/uint16/ucr/Gun_Point.dat,-1,0,16,f,61990,DoubleDelta,74.06
Zstd -1,74010,123.14,ucr,269.98,/colmajor/uint16/ucr/SonyAIBORobotSurface.dat,-1,0,16,f,93140,DoubleDelta,79.46
Zstd -9,67725,27.93,ucr,211.05,/colmajor/uint16/ucr/SonyAIBORobotSurface.dat,-1,0,16,f,93140,DoubleDelta,72.71
Zlib -1,69511,30.94,ucr,115.48,/colmajor/uint16/ucr/SonyAIBORobotSurface.dat,-1,0,16,f,93140,DoubleDelta,74.63
Zlib -9,67702,7.2,ucr,149.36,/colmajor/uint16/ucr/SonyAIBORobotSurface.dat,-1,0,16,f,93140,DoubleDelta,72.69
Zstd -1,321338,112.68,ucr,350.24,/colmajor/uint16/ucr/WormsTwoClass.dat,-1,0,16,f,466970,DoubleDelta,68.81
Zstd -9,299459,41.57,ucr,372.81,/colmajor/uint16/ucr/WormsTwoClass.dat,-1,0,16,f,466970,DoubleDelta,64.13
Zlib -1,338872,35.74,ucr,145.08,/colmajor/uint16/ucr/WormsTwoClass.dat,-1,0,16,f,466970,DoubleDelta,72.57
Zlib -9,330733,14.88,ucr,146.08,/colmajor/uint16/ucr/WormsTwoClass.dat,-1,0,16,f,466970,DoubleDelta,70.83
Zstd -1,172400,125.73,ucr,290.21,/colmajor/uint16/ucr/FISH.dat,-1,0,16,f,327590,DoubleDelta,52.63
Zstd -9,162574,26.54,ucr,312.97,/colmajor/uint16/ucr/FISH.dat,-1,0,16,f,327590,DoubleDelta,49.63
Zlib -1,173767,37.96,ucr,140.06,/colmajor/uint16/ucr/FISH.dat,-1,0,16,f,327590,DoubleDelta,53.04
Zlib -9,169057,3.76,ucr,169.49,/colmajor/uint16/ucr/FISH.dat,-1,0,16,f,327590,DoubleDelta,51.61
Zstd -1,1381078,211.89,ucr,452.79,/colmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,0,16,f,2865910,DoubleDelta,48.19
Zstd -9,1338592,21.81,ucr,346.17,/colmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,0,16,f,2865910,DoubleDelta,46.71
Zlib -1,1497012,50.46,ucr,154.17,/colmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,0,16,f,2865910,DoubleDelta,52.24
Zlib -9,1401670,2.86,ucr,202.79,/colmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,0,16,f,2865910,DoubleDelta,48.91
Zstd -1,3878031,328.08,ucr,313.51,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,16,f,5685140,DoubleDelta,68.21
Zstd -9,3566296,11.15,ucr,247.95,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,16,f,5685140,DoubleDelta,62.73
Zlib -1,3967683,52.25,ucr,169.05,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,16,f,5685140,DoubleDelta,69.79
Zlib -9,3924623,15.61,ucr,170.84,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,16,f,5685140,DoubleDelta,69.03
Zstd -1,140660,194.76,ucr,289.27,/colmajor/uint16/ucr/Ham.dat,-1,0,16,f,186598,DoubleDelta,75.38
Zstd -9,137958,26.37,ucr,247.12,/colmajor/uint16/ucr/Ham.dat,-1,0,16,f,186598,DoubleDelta,73.93
Zlib -1,142617,32.65,ucr,131.34,/colmajor/uint16/ucr/Ham.dat,-1,0,16,f,186598,DoubleDelta,76.43
Zlib -9,140964,16.59,ucr,81.63,/colmajor/uint16/ucr/Ham.dat,-1,0,16,f,186598,DoubleDelta,75.54
Zstd -1,3583125,328.21,ucr,355.3,/colmajor/uint16/ucr/Phoneme.dat,-1,0,16,f,4342370,DoubleDelta,82.52
Zstd -9,3511572,15.78,ucr,269.69,/colmajor/uint16/ucr/Phoneme.dat,-1,0,16,f,4342370,DoubleDelta,80.87
Zlib -1,3657982,35.18,ucr,186.57,/colmajor/uint16/ucr/Phoneme.dat,-1,0,16,f,4342370,DoubleDelta,84.24
Zlib -9,3623525,23.8,ucr,157.44,/colmajor/uint16/ucr/Phoneme.dat,-1,0,16,f,4342370,DoubleDelta,83.45
Zstd -1,70199,167.48,ucr,261.1,/colmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,16,f,94170,DoubleDelta,74.54
Zstd -9,69729,41.74,ucr,296.99,/colmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,16,f,94170,DoubleDelta,74.05
Zlib -1,71621,29.93,ucr,146.28,/colmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,16,f,94170,DoubleDelta,76.06
Zlib -9,70172,16.61,ucr,149.85,/colmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,16,f,94170,DoubleDelta,74.52
Zstd -1,398738,162.18,ucr,259.88,/colmajor/uint16/ucr/Cricket_Y.dat,-1,0,16,f,475790,DoubleDelta,83.81
Zstd -9,398017,44.68,ucr,429.7,/colmajor/uint16/ucr/Cricket_Y.dat,-1,0,16,f,475790,DoubleDelta,83.65
Zlib -1,408845,33.95,ucr,160.85,/colmajor/uint16/ucr/Cricket_Y.dat,-1,0,16,f,475790,DoubleDelta,85.93
Zlib -9,403150,23.34,ucr,170.36,/colmajor/uint16/ucr/Cricket_Y.dat,-1,0,16,f,475790,DoubleDelta,84.73
Zstd -1,95042,150.78,ucr,239.09,/colmajor/uint16/ucr/Herring.dat,-1,0,16,f,132342,DoubleDelta,71.82
Zstd -9,94801,27.65,ucr,255.21,/colmajor/uint16/ucr/Herring.dat,-1,0,16,f,132342,DoubleDelta,71.63
Zlib -1,98538,32.98,ucr,119.08,/colmajor/uint16/ucr/Herring.dat,-1,0,16,f,132342,DoubleDelta,74.46
Zlib -9,97751,15.96,ucr,118.14,/colmajor/uint16/ucr/Herring.dat,-1,0,16,f,132342,DoubleDelta,73.86
Zstd -1,70283,149.94,ucr,301.51,/colmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,0,16,f,94000,DoubleDelta,74.77
Zstd -9,69724,39.36,ucr,254.14,/colmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,0,16,f,94000,DoubleDelta,74.17
Zlib -1,71764,30.14,ucr,143.8,/colmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,0,16,f,94000,DoubleDelta,76.34
Zlib -9,70144,13.06,ucr,155.52,/colmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,0,16,f,94000,DoubleDelta,74.62
Zstd -1,399952,181.32,ucr,296.57,/colmajor/uint16/ucr/Cricket_X.dat,-1,0,16,f,475790,DoubleDelta,84.06
Zstd -9,399639,42.71,ucr,199.3,/colmajor/uint16/ucr/Cricket_X.dat,-1,0,16,f,475790,DoubleDelta,83.99
Zlib -1,410107,26.24,ucr,162.05,/colmajor/uint16/ucr/Cricket_X.dat,-1,0,16,f,475790,DoubleDelta,86.19
Zlib -9,404358,23.6,ucr,167.81,/colmajor/uint16/ucr/Cricket_X.dat,-1,0,16,f,475790,DoubleDelta,84.99
Zstd -1,400246,195.89,ucr,313.56,/colmajor/uint16/ucr/Cricket_Z.dat,-1,0,16,f,475790,DoubleDelta,84.12
Zstd -9,399772,43.06,ucr,356.84,/colmajor/uint16/ucr/Cricket_Z.dat,-1,0,16,f,475790,DoubleDelta,84.02
Zlib -1,410320,31.18,ucr,161.17,/colmajor/uint16/ucr/Cricket_Z.dat,-1,0,16,f,475790,DoubleDelta,86.24
Zlib -9,404536,23.57,ucr,170.59,/colmajor/uint16/ucr/Cricket_Z.dat,-1,0,16,f,475790,DoubleDelta,85.02
Zstd -1,198102,167.33,ucr,527.58,/colmajor/uint16/ucr/ShapeletSim.dat,-1,0,16,f,201990,DoubleDelta,98.08
Zstd -9,195206,46.08,ucr,819.53,/colmajor/uint16/ucr/ShapeletSim.dat,-1,0,16,f,201990,DoubleDelta,96.64
Zlib -1,197126,30.65,ucr,173.95,/colmajor/uint16/ucr/ShapeletSim.dat,-1,0,16,f,201990,DoubleDelta,97.59
Zlib -9,195860,26.94,ucr,177.18,/colmajor/uint16/ucr/ShapeletSim.dat,-1,0,16,f,201990,DoubleDelta,96.97
Zstd -1,346607,150.09,ucr,311.02,/colmajor/uint16/ucr/50words.dat,-1,0,16,f,497740,DoubleDelta,69.64
Zstd -9,316623,30.66,ucr,293.55,/colmajor/uint16/ucr/50words.dat,-1,0,16,f,497740,DoubleDelta,63.61
Zlib -1,345438,43.79,ucr,167.84,/colmajor/uint16/ucr/50words.dat,-1,0,16,f,497740,DoubleDelta,69.4
Zlib -9,339875,14.81,ucr,163.69,/colmajor/uint16/ucr/50words.dat,-1,0,16,f,497740,DoubleDelta,68.28
Zstd -1,75165,132.29,ucr,311.09,/colmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,0,16,f,102840,DoubleDelta,73.09
Zstd -9,74668,38.27,ucr,310.58,/colmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,0,16,f,102840,DoubleDelta,72.61
Zlib -1,77033,30.97,ucr,147.45,/colmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,0,16,f,102840,DoubleDelta,74.91
Zlib -9,75175,12.49,ucr,160.54,/colmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,0,16,f,102840,DoubleDelta,73.1
Zstd -1,356765,158.5,ucr,386.78,/colmajor/uint16/ucr/Strawberry.dat,-1,0,16,f,471830,DoubleDelta,75.61
Zstd -9,347597,36.02,ucr,328.59,/colmajor/uint16/ucr/Strawberry.dat,-1,0,16,f,471830,DoubleDelta,73.67
Zlib -1,366896,37.86,ucr,175.75,/colmajor/uint16/ucr/Strawberry.dat,-1,0,16,f,471830,DoubleDelta,77.76
Zlib -9,364046,20.17,ucr,163.48,/colmajor/uint16/ucr/Strawberry.dat,-1,0,16,f,471830,DoubleDelta,77.16
Memcpy,225390,2613.4,ucr,2103.36,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,100.0
Zstd -1,170189,140.06,ucr,310.32,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,75.51
Zstd -9,154178,25.63,ucr,278.15,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,68.4
Zlib -1,164714,32.63,ucr,170.71,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,73.08
Zlib -9,161401,23.47,ucr,163.87,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,71.61
Zstd -1,178080,158.62,ucr,400.09,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,78.66
Zstd -9,175261,32.5,ucr,313.42,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,77.41
Zlib -1,181083,30.51,ucr,172.95,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,79.98
Zlib -9,178965,20.87,ucr,170.55,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,79.05
Zstd -1,863891,252.69,ucr,509.86,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,38.4
Zstd -9,775216,31.81,ucr,477.63,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,34.46
Zlib -1,907129,78.03,ucr,164.75,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,40.33
Zlib -9,813913,2.07,ucr,252.37,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,36.18
Zstd -1,321242,335.32,ucr,340.19,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,68.79
Zstd -9,292896,41.88,ucr,415.19,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,62.72
Zlib -1,315612,37.8,ucr,152.35,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,67.59
Zlib -9,308083,18.45,ucr,151.23,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,65.97
Zstd -1,112993,92.51,ucr,269.74,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,74.6
Zstd -9,112024,32.47,ucr,392.16,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,73.96
Zlib -1,112415,35.63,ucr,173.09,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,74.22
Zlib -9,111525,22.81,ucr,182.27,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,73.63
Zstd -1,55902,329.81,ucr,356.07,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,89.34
Zstd -9,54905,41.24,ucr,330.83,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,87.75
Zlib -1,54613,26.96,ucr,137.45,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,87.28
Zlib -9,54741,23.2,ucr,144.12,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,87.49
Zstd -1,114817,155.79,ucr,395.17,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,77.1
Zstd -9,114014,40.59,ucr,376.28,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,76.57
Zlib -1,114616,27.06,ucr,169.16,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,76.97
Zlib -9,114095,24.5,ucr,174.65,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,76.62
Zstd -1,125451,376.62,ucr,335.8,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,83.0
Zstd -9,119797,39.47,ucr,336.66,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,79.26
Zlib -1,125247,28.62,ucr,141.1,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,82.87
Zlib -9,123801,22.34,ucr,181.61,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,81.91
Zstd -1,406143,438.47,ucr,433.31,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,81.6
Zstd -9,379038,35.89,ucr,344.54,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,76.15
Zlib -1,395741,39.23,ucr,192.75,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,79.51
Zlib -9,396018,23.03,ucr,181.23,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,79.56
Zstd -1,1169551,356.9,ucr,616.93,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,34.8
Zstd -9,1074618,42.92,ucr,603.61,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,31.98
Zlib -1,1144714,93.84,ucr,303.29,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,34.06
Zlib -9,1064567,4.95,ucr,332.33,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,31.68
Zstd -1,28259,319.69,ucr,344.84,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,86.73
Zstd -9,27820,50.08,ucr,305.42,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,85.38
Zlib -1,28200,29.77,ucr,131.33,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,86.55
Zlib -9,28029,23.75,ucr,137.72,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,86.03
Zstd -1,92315,263.1,ucr,260.75,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,79.91
Zstd -9,89075,36.97,ucr,303.98,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,77.1
Zlib -1,90456,29.12,ucr,133.44,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,78.3
Zlib -9,89377,15.67,ucr,138.85,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,77.37
Zstd -1,697120,435.92,ucr,599.45,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,68.63
Zstd -9,599998,17.41,ucr,304.75,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,59.07
Zlib -1,678260,38.4,ucr,159.15,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,66.77
Zlib -9,661149,15.25,ucr,151.52,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,65.09
Zstd -1,9987412,208.12,ucr,495.25,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,52.54
Zstd -9,6916083,20.37,ucr,373.59,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,36.39
Zlib -1,9701102,69.15,ucr,251.37,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,51.04
Zlib -9,9068103,16.33,ucr,223.95,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,47.71
Zstd -1,94135,567.92,ucr,616.87,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,8.66
Zstd -9,82405,85.31,ucr,807.8,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,7.58
Zlib -1,102042,178.33,ucr,461.36,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,9.38
Zlib -9,79566,9.88,ucr,463.35,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,7.32
Zstd -1,3883075,323.78,ucr,411.98,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,78.62
Zstd -9,2965174,12.27,ucr,343.12,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,60.03
Zlib -1,3757264,46.69,ucr,226.27,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,76.07
Zlib -9,3720082,24.39,ucr,184.94,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,75.32
Zstd -1,102435,273.49,ucr,518.75,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,65.94
Zstd -9,102227,42.63,ucr,409.94,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,65.8
Zlib -1,106565,35.39,ucr,162.38,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,68.59
Zlib -9,104861,15.76,ucr,186.31,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,67.5
Zstd -1,265039,219.33,ucr,382.52,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,88.57
Zstd -9,261963,41.99,ucr,242.98,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,87.54
Zlib -1,262762,24.97,ucr,147.1,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,87.81
Zlib -9,261742,25.49,ucr,184.17,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,87.47
Zstd -1,4045092,516.52,ucr,534.53,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,90.08
Zstd -9,4026864,19.15,ucr,495.43,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,89.68
Zlib -1,4043165,31.93,ucr,218.39,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,90.04
Zlib -9,4044900,28.07,ucr,222.13,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,90.08
Zstd -1,87599,401.56,ucr,648.91,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,8.06
Zstd -9,82324,118.69,ucr,992.97,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,7.57
Zlib -1,97687,193.07,ucr,448.75,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,8.98
Zlib -9,83056,17.19,ucr,273.76,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,7.64
Zstd -1,54389,140.35,ucr,325.5,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,85.57
Zstd -9,53686,39.98,ucr,301.14,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,84.47
Zlib -1,54403,27.76,ucr,144.24,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,85.6
Zlib -9,53996,26.2,ucr,145.75,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,84.96
